Name: Scott Davidson
Date: 2-20-16
Time: 10:15
968 360 336
1024 408 248
1096 360 280
1040 288 176
992 272 112
912 328 8
856 400 -64
936 440 0
864 416 -56
1064 328 64
1048 352 64
1040 328 160
992 296 112
1032 360 0
1176 448 -40
1184 328 -112
1104 248 -32
952 232 64
888 216 72
928 216 32
1056 264 -40
1128 264 96
1088 288 176
1016 264 16
944 272 -48

1008 312 0
984 304 24
976 320 24
1024 336 -128
1064 304 -152
1016 312 -144
1056 288 56
1056 248 56
1032 264 112
968 264 32
984 264 24
1032 272 96
952 288 0
1056 272 88
1016 288 24
952 312 -24
888 304 -144
992 328 -136
1136 384 8
1192 328 24
1168 248 96
1072 280 120
928 224 104
984 192 104
1032 216 80
1112 200 -32
1080 200 -40
1016 264 -88
920 272 -192
992 288 -176
1200 360 -72
1184 320 80
1192 280 152
1096 264 136
952 224 144
984 192 112
1096 200 24
1032 232 -48
1088 240 -16
976 240 -136
888 256 -144
976 288 -176
1200 288 -56
1088 280 -32
1160 256 96
1064 240 104
928 224 56
968 200 96
1088 208 64
984 232 -88
1056 160 64
976 224 -64
936 256 -168
976 280 -160
1072 288 -56
1032 320 -48
1184 296 112
1024 272 56
936 280 120
960 280 88
1040 264 48
912 264 -88
1112 232 -32
1024 256 -160
920 288 -200
1056 248 -88
1136 224 152
976 192 264
944 288 440
968 296 344
1000 312 328
1000 272 320
1000 240 376
1016 240 280
1000 304 192
1168 280 160
1160 248 152
1048 272 88
976 344 8
912 352 -16
896 280 64
1080 336 -8
1136 296 72
1152 232 72
1040 216 -56
944 232 -24
952 288 48
1024 312 24
968 328 -112
1168 320 -104
1032 256 -120
936 216 -8
888 256 -56
952 288 -72
992 368 -40
1080 320 64
1088 312 8
1016 280 32
952 264 40
1080 240 80
1096 320 -32
1096 304 -232
1008 248 -80
936 224 -48
872 224 -56
976 208 -32
1088 320 80
1232 272 216
1112 216 136
968 192 80
928 184 112
1072 232 184
1048 368 -136
1104 392 -208
1056 328 -120
952 304 -56
880 280 -64
960 280 0
1120 336 0
1104 264 48
1112 208 96
984 208 48
1000 312 112
1080 376 -40
1224 416 -24
904 384 -168
1024 248 40
952 272 -152
912 280 -128
1024 280 72
1184 208 176
1152 104 72
1128 120 88
1072 184 160
1080 232 328
1048 240 408
1072 240 496
1024 312 344
968 336 96
984 296 56
1008 272 40
1032 240 32
1024 224 0
1000 216 -72
1064 232 -64
984 200 -32
1032 176 112
1024 232 80
1000 232 56
1024 264 -16
1096 272 24
1104 280 32
944 192 64
1008 168 64
1000 216 32
944 248 -112
952 288 -128
1080 312 -152
1136 360 -112
1144 328 -64
1184 296 88
992 272 112
896 232 80
968 216 56
1160 240 64
1040 240 -72
1096 200 0
984 240 -152
928 312 -136
968 328 -144
1048 296 -48
1112 360 160
1064 312 192
1040 296 160
968 288 232
952 264 96
992 216 48
1040 240 -8
1120 208 72
1048 232 -8
992 232 -24
944 280 -128
1008 328 -184
1176 344 -80
1168 312 0
1168 280 80
1032 272 104
952 240 128
1016 224 120
1088 240 88
984 264 -88
1088 264 -8
1000 248 -144
944 264 -120
1008 288 -112
1128 328 -120
1016 312 -56
1112 304 64
960 264 96
904 224 72
992 232 136
1008 216 48
936 216 -72
1080 232 -120
1040 240 -176
976 248 -112
1024 256 -64
1080 208 104
1000 160 312
976 232 408
992 248 368
1000 264 280
1000 264 280
976 272 280
1040 256 288
1040 248 208
1072 240 192
1080 256 48
1040 224 40
944 224 48
888 264 72
888 248 -8
1024 240 -8
1048 272 -16
1104 240 104
1032 240 56
984 240 40
1016 264 32
1072 192 240
952 280 -104
1040 328 -168
1040 288 -80
944 272 48
920 264 48
1048 184 128
1176 216 104
1168 168 128
1144 240 136
1016 240 32
968 264 40
1064 304 48
1208 336 104
984 280 -32
1048 232 -16
1000 224 -40
968 200 32
952 200 24
1136 184 144
992 216 40
1112 240 144

944 264 8
1000 264 48
1176 304 104
1024 328 40
1024 248 64
960 296 24
872 312 -48
880 328 -40
1024 328 -96
1072 328 -64
1040 304 0
1080 280 168
992 264 144
944 240 112
992 216 136
1112 224 8
960 216 -24
1016 200 -48
952 232 -88
928 248 -120
968 280 -144
1072 272 -8
1056 304 -64
1168 248 240
1088 248 128
944 232 200
944 216 72
1024 216 48
1160 240 8
1080 240 -160
1056 248 24
968 240 -64
904 240 -88
992 256 -112
1208 296 -64
1072 304 -40
1128 288 120
1040 232 80
928 192 112
960 184 72
1136 208 104
1032 256 -128
1056 224 -16
976 240 -120
904 272 -144
976 272 -160
1152 288 -40
1120 360 -128
1112 272 128
1024 264 16
936 240 88
952 216 104
1032 232 -24
952 272 -120
1000 224 -40
976 240 -168
928 240 -128
1024 184 56
1120 216 224
1040 224 336
944 280 352
952 288 336
1008 288 280
968 296 264
952 312 120
920 304 280
984 344 408
1056 320 136
1024 272 96
976 240 48
968 232 -8
936 240 24
992 224 40
1016 240 0
1048 216 80
1048 248 16
952 304 -120
936 312 -24
1016 312 -16
1128 344 -56
968 312 -32
1096 216 104
920 240 -96
832 232 24
816 256 -112
1016 256 -8
968 296 -8
1136 296 160
1032 304 64
928 288 32
984 312 48
1064 224 160
880 224 -48
1128 192 -32
1032 168 -144
944 192 56
952 192 80
1000 184 32
1040 240 40
1160 248 144
1104 256 72
968 264 72
904 264 40
1000 288 16
1064 376 -72
1120 312 -176
1056 224 -96
984 216 24
912 208 64
984 240 -32
1112 288 -8
1184 280 120
1120 280 72
1032 304 64
944 304 -24
1032 328 -32
1144 424 -112
1096 344 -56
1080 248 8
992 200 40
896 176 56
992 104 80
1056 128 96
1168 160 184
1144 216 168
1032 208 168
960 224 264
1016 232 392
984 272 168
1000 248 72
1000 200 -8
960 272 24
952 272 56
984 296 -32
1016 280 -32
984 272 -120
1048 312 -120
1048 312 0
1064 304 80
1032 304 128
1000 320 56
984 336 -32
1024 344 -8
1112 312 56
944 280 48
1000 240 112
944 240 40
936 272 -16
960 296 -112
1104 328 -160
1168 368 -136
1120 312 -48
1096 280 56
1000 248 88
952 240 168
1000 224 64
1096 232 48
992 240 -96
1072 200 -24
992 208 -120
928 256 -136
936 288 -168
1056 272 -32
1000 336 40
1120 304 144
1032 304 16
952 264 56
968 296 40
992 256 88
976 264 48
1056 240 16
1024 208 0
936 224 -96
904 256 -120
1056 280 -128
1112 320 -80
1216 288 88
1144 264 88
992 264 112
896 240 64
976 232 120
1008 288 24
1088 264 -64
1024 216 -72
936 224 -128
880 248 -152
1040 272 -160
1104 304 -96
1168 288 0
1120 280 56
968 304 32
936 328 56
928 368 80
864 392 -48
1032 368 -112
960 344 -80
888 264 -48
992 272 48
1168 280 112
1080 272 336
936 344 272
952 448 320
976 472 272
1024 440 240
1032 400 200
1040 360 160
1016 344 104
992 344 16
912 304 -40
920 296 -40
904 384 -120
920 352 -24
1080 320 48
1048 248 80
1088 240 144
1024 224 64
1000 240 72
1016 296 16
1072 368 -8
968 400 -24
1088 296 40
1008 192 24
952 216 80
920 216 8
1016 224 32
1000 280 -40
1168 264 96
1088 304 16
960 264 32
904 272 8
1032 280 120
1000 360 -40
1104 232 -208
944 200 -104
880 168 32
840 224 -48
976 280 -48
1000 312 -56
1224 232 200
1104 248 72
952 216 152
880 264 96
1024 312 104
1168 432 -56
1096 424 -176
1064 336 0
1000 280 -16
912 288 -40
1000 288 40
1064 336 -8

1056 296 56
1104 320 72
1000 336 -16
888 312 48
992 320 56
1176 368 64
1032 352 -112
1016 296 -64
936 272 -96
888 232 -40
1056 176 112
1080 168 -8
1128 120 176
1152 176 232
1056 192 200
984 192 248
1040 208 392
1000 280 168
976 296 -40
976 296 8
976 320 -64
968 320 -128
960 312 -152
1032 328 -208
1032 320 -152
1072 320 32
1016 272 48
1008 264 72
1000 264 24
1048 264 8
1088 296 72
1040 240 56
1040 248 88
944 312 40
928 312 -96
1024 312 -184
1072 296 -48
976 336 -56
1184 272 176
1096 288 24
1056 296 120
1016 264 -24
1008 160 88
896 224 -120
1080 192 64
992 248 -112
968 296 -168
976 336 -200
1088 352 -176
1072 368 -96
1224 320 144
1144 288 88
1032 288 144
936 192 160
984 192 96
1024 232 24
1200 240 -16
1080 256 -88
936 264 -80
896 288 -128
1064 336 -184
1152 328 -24
1128 344 -8
1128 328 104
1016 296 48
912 248 56
976 232 112
1064 264 88
1088 264 -72
1128 272 -24
976 264 -152
904 288 -128
1048 296 -120
1152 344 -88
1168 312 0
1160 320 48
1024 288 32
944 304 48
1008 368 8
984 344 72
1040 304 8
1016 304 -80
928 304 -96
952 272 -80
1000 280 32
1008 240 304
936 280 312
968 352 328
968 408 184
984 416 320
1064 432 416
1056 376 264
976 256 184
968 376 136
976 376 64
888 360 -40
832 376 -72
816 456 -168
864 544 -208
888 616 -24
1008 464 112
968 336 72
920 296 56
944 336 -80
1048 352 24
1144 376 -32
896 360 -120
1104 296 40
960 312 -80
904 336 -216
944 312 0
1104 288 120
992 272 -40
1056 256 152
984 272 16
944 272 32
1024 304 40
1256 376 56
1072 384 -136
1072 304 0
976 272 -120
864 248 -80
936 256 24
1072 320 56
1176 304 128
1144 312 80
920 248 -16
880 200 -88
1056 344 8
1056 408 -96
1104 400 -200
1000 312 -152
928 280 -64
888 256 -56
1016 264 -32
1008 336 -176
1160 312 128
1088 296 40
960 232 80
896 240 24
1056 304 48
1056 448 -168
1112 440 -56
1008 368 -120
904 312 -48
984 256 -24
1128 200 104
1128 184 32
1192 208 144
1064 248 192
976 232 424
1016 224 608
1064 296 448
1016 320 136
1008 352 168
968 392 56
968 360 16
992 344 -200
1040 432 -144
1016 416 -72
1096 392 40
1056 352 -24
1024 296 80
1008 288 8
1088 272 48
1096 280 104
1048 224 128
1016 248 152
904 272 8
928 352 -96
1000 360 -168
1184 368 -56
1000 344 -32
1104 288 120
1128 288 88
1040 264 80
1016 216 80
1080 184 96
960 224 -104
1088 232 40
1016 240 -96
952 280 -120
936 312 -160
1056 304 -24
1008 320 -64
1136 288 192
1080 248 128
1040 208 224
1008 184 88
984 192 88
920 224 -8
1096 256 -8
1008 272 -96
936 280 -80
952 312 -128
1064 328 -96
1024 344 -16
1152 296 16
1080 264 80
992 224 168
952 200 96
992 192 80
928 256 -48
1088 248 -48
1024 264 -88
968 256 -120
944 256 -160
1040 264 -32
1032 312 -56
1216 328 64
1056 280 88
944 272 88
984 272 128
1000 288 0
920 312 -80
1008 296 -96
928 328 -112
864 280 -8
1088 264 192
1024 256 352
904 248 336
984 280 440
1064 208 272
1000 160 192
944 176 168
1000 152 112
1016 96 104
1000 152 16
952 208 -56
1000 264 128
1008 272 184
976 296 48
1064 320 72
1016 336 64
1072 232 112
1024 128 88
1024 136 72
1048 176 0
1128 240 104
968 320 40
1064 288 -88
976 256 -184
984 224 -16
968 176 -8
1072 168 40
1072 224 72
1136 176 192
1056 184 80
976 232 48
912 288 40

1000 272 64
984 296 -16
1144 272 -184
976 256 -160
936 288 -16
928 288 40
1016 296 8
1016 312 56
1160 248 224
1080 256 56
960 264 16
936 264 16
1016 304 72
904 344 -64
1192 376 -136
1056 272 -152
952 248 -104
896 264 16
952 272 -8
952 320 -104
1128 256 88
1032 224 0
944 208 16
952 232 -32
1008 344 -64
1096 416 -80
1072 376 -112
1008 312 -8
1032 344 -64
928 280 48
1016 208 64
1008 152 32
1096 168 96
1136 184 256
1000 224 448
944 240 440
1016 264 472
1056 312 456
952 240 192
960 280 280
1016 288 208
1016 328 144
1008 360 -72
1040 304 -32
1024 264 -104
1088 240 128
1040 264 48
1040 304 96
1064 336 72
1024 280 96
1088 240 56
936 200 -8
1056 216 88
960 256 -40
928 296 -64
976 352 -184
1080 336 -96
1048 336 -48
1208 296 48
1120 256 104
1000 232 120
992 192 232
1000 176 48
976 216 -104
1112 232 8
1056 240 -8
976 264 -88
920 272 -136
1080 280 -128
1168 320 -80
1200 288 80
1128 272 112
1048 240 192
968 224 160
992 184 176
1016 240 8
1128 232 40
1056 216 -56
968 248 -48
952 232 0
1032 248 -40
1088 280 8
1168 248 56
1176 272 8
1080 288 112
1024 224 168
1016 200 136
888 224 -40
1112 200 96
1016 192 -48
960 248 -48
968 288 -144
1064 288 -48
1032 304 -8
1144 312 88
1064 280 104
984 256 152
1000 248 144
1000 296 32
1072 296 0
1032 272 -64
912 256 -88
952 248 0
1072 280 176
1072 216 376
976 240 352
968 336 280
992 472 248
1008 416 432
1144 352 288
1096 272 328
992 264 128
944 272 40
904 288 -64
904 352 -72
952 352 -48
1008 296 8
1080 240 184
1064 272 112
1000 264 8
992 224 24
1072 240 -32
1192 320 -16
1096 248 -8
1112 200 48
960 144 -16
904 104 -24
952 184 48
1160 256 104
1176 232 120
1144 224 88
992 216 8
976 176 56
1088 200 120
1168 256 -40
1080 240 -176
1072 120 -48
1032 152 16
920 168 8
912 176 24
1096 256 64
1272 232 208
1184 200 40
1024 200 32
936 208 24
1072 232 80
1040 328 -8
1040 248 -144
928 184 -96
904 224 -104
928 296 -72
1000 272 8
968 272 48
1128 216 192
1032 192 64
856 160 200
960 184 48
1168 304 -8
952 272 -128
1064 240 64
1000 296 -104
960 256 48
1080 192 88
1104 128 48
1080 112 136
1192 112 240
1128 144 264
1040 168 408
1072 144 520
1000 216 408
1008 272 304
968 320 120
976 312 88
992 352 -32
1000 336 -80
1016 296 -88
1064 280 -112
1088 224 -32
1032 256 32
976 264 104
944 272 88
1008 280 32
1160 272 96
1016 256 72
1024 208 120
968 232 56
936 256 16
936 280 -112
1056 304 -88
1104 312 -40
1056 328 -24
1112 240 240
1072 232 200
992 208 160
976 152 192
992 176 88
1152 152 80
1096 200 -24
1008 248 -136
952 272 -176
1072 264 -48
1104 312 -8
1192 288 144
1152 264 128
1056 304 104
1032 312 128
1016 192 184
1024 184 48
1144 176 24
1072 224 -16
984 280 -24
920 288 -120
1016 280 -96
1232 344 -56
1200 312 -8
1160 256 128
1024 248 176
968 192 136
1016 192 160
1008 208 112
1080 160 72
1056 184 40
984 224 -56
904 248 -112
1000 280 -104
1128 344 -80
1216 312 56
1112 280 128
976 240 80
928 232 120
968 208 104
976 256 -8
1152 232 40
1080 176 -72
976 192 -104
1024 208 -104
1056 192 56
984 216 216
952 248 336
952 320 384
976 320 400
952 408 424
968 368 104
944 360 200
1000 360 128
1056 400 112
1056 328 96
1008 280 152
936 264 72
888 256 -24

1104 240 168
1024 224 88
1008 168 136
1088 200 48
1112 216 -56
1072 216 56
984 256 -48
960 288 -120
1040 312 -136
1176 360 -88
1112 304 -8
1120 264 216
1032 240 128
960 200 152
992 184 112
1080 200 80
944 240 8
1112 200 80
1016 224 -112
944 232 -24
944 248 -104
1008 224 48
1104 264 24
1240 360 0
1216 248 152
1056 272 160
1000 240 184
1016 216 144
928 264 -128
1144 240 72
1072 248 -80
976 264 -72
936 272 -88
992 256 -40
1024 296 -80
1184 264 56
1120 280 0
984 288 48
936 296 88
1008 296 40
960 304 -8
1048 256 -32
1040 224 -72
936 240 -40
1000 256 -120
1024 232 16
1024 256 176
968 360 200
992 504 320
1024 528 360
1008 520 424
1008 464 304
1032 448 200
1064 432 40
1032 312 120
976 176 16
1056 176 24
1080 176 16
1032 192 16
952 224 -40
992 248 -80
1088 296 -8
1008 280 96
1080 256 128
1080 264 224
1064 240 216
1048 200 192
1000 184 104
1016 208 -72
1128 200 8
984 168 -24
952 208 -16
976 232 -112
1056 240 -72
1056 232 -32
1192 248 112
1136 216 120
1032 224 184
976 216 104
1040 160 128
1136 192 64
1080 160 40
1040 192 64
976 232 8
920 240 -112
992 264 -176
1208 304 -136
1112 304 -40
1104 256 144
1016 264 112
936 240 72
976 224 80
1120 224 64
968 200 -64
1040 184 8
968 232 -80
960 256 -96
1008 288 -120
1120 288 -32
1008 256 -48
1136 264 104
1112 240 96
1048 256 168
1008 216 120
1008 192 72
984 208 -112
1088 192 -24
1048 208 -64
968 264 -80
920 288 -160
1056 304 -88
1040 328 -96
1176 256 192
1152 304 136
992 -48 192
936 56 104
1032 56 -8
1112 232 208
1024 296 168
984 256 16
1048 200 64
1000 304 136
968 264 128
928 384 184
888 416 -72
872 488 -32
912 400 32
960 248 344
1008 184 320
976 224 224
992 272 224
992 344 48
1024 400 -8
1088 400 -8
1088 304 64
1024 120 32
1048 -8 128
1000 32 128
1000 136 96
1000 264 -112
1088 296 16
1064 320 -72
1152 312 56
1160 272 208
1080 248 136
1016 152 232
1032 96 152
1080 136 144
1104 120 88
1064 192 32
992 248 -56
960 288 -104
1048 312 -88
1112 344 -32
1128 304 40
1112 256 256
1024 232 136
976 192 160
1000 160 120
1120 216 80
1144 224 -32
1072 216 32
976 208 -48
904 240 -56
1024 256 -40
1144 296 -32
976 264 16
1080 240 176
1048 232 -32
1008 240 96
1080 208 136
1120 176 88
904 192 -88
1032 208 24
1000 224 -104
944 256 -120
960 296 -152
1072 280 -104
1032 280 -56
1192 256 152
1056 240 48
936 232 96
928 216 72
968 240 40
1008 272 -24
1104 248 -72
1080 216 -104
976 200 -128
952 216 -88
1064 216 56
1128 224 256
1056 256 440
968 296 408
968 312 344
1000 296 296
992 240 296
1016 200 312
1032 136 280
984 120 184
968 112 88
1032 96 56
1000 120 96
968 152 72
952 216 32
936 280 24
1016 352 64
1088 360 176
1048 320 144
1096 280 184
976 232 144
912 184 120
960 192 120
1104 248 192
1264 336 128
1080 256 -72
1000 184 -56
920 232 -88
872 272 -72
1032 296 -96
1416 296 80
1200 296 112
1144 248 224
904 208 40
872 192 56
1056 200 56
1336 296 136
1088 312 -152
1064 296 128
920 304 -120
848 288 -176
968 280 -184
1216 320 -48
1208 264 144
1216 256 240
1000 216 80
824 152 80
1008 176 88
1288 240 96
1024 224 -64
1080 200 80
952 224 -96
896 256 -160
968 296 -144
1120 288 0
1032 280 104
1192 232 256
1048 216 128
896 184 144
888 168 40
1040 200 64

1128 248 64
1064 192 24
1072 200 48
1032 272 -72
976 320 -160
992 328 -176
1072 328 -96
992 328 24
1152 312 312
1048 272 152
1000 240 176
1016 200 128
992 200 72
944 240 32
1144 248 -32
1040 248 -144
968 264 -72
952 296 -216
1072 304 -96
1112 320 0
1160 320 32
1120 280 40
1008 296 144
904 232 56
936 208 144
936 256 56
1112 224 48
1088 256 -32
1008 256 -128
936 272 -168
1016 288 -120
1032 320 -96
1168 320 64
1096 288 152
968 288 104
960 312 64
1000 328 40
936 336 -64
960 256 -48
1016 192 -104
1000 264 -208
1016 240 -160
1120 176 -80
1128 160 216
1000 320 376
928 368 344
952 408 392
1000 368 320
1000 384 208
1040 408 248
1080 352 232
1064 344 184
1040 352 72
992 376 64
936 304 -88
936 384 8
984 256 -8
1064 264 0
1000 288 0
1088 352 112
1024 336 88
952 320 128
976 312 88
1112 336 32
976 312 -40
1088 232 64
1016 216 48
960 224 32
912 256 32
960 312 8
992 360 8
1112 320 104
1032 280 80
952 240 128
976 256 80
1136 304 200
1128 376 -88
1000 376 -224
1072 264 40
1016 272 -32
952 256 64
976 296 40
1104 320 56
1032 296 88
1064 288 56
984 272 56
928 264 48
1080 296 120
1224 360 72
936 352 -104
1072 336 -64
992 328 -248
928 296 -136
896 288 8
960 264 48
952 304 64
1112 256 176
1000 184 88
912 96 -8
984 184 64
1152 288 80
1008 376 -32
1040 360 -32
976 272 -64
952 216 -32
928 216 -32
1056 200 24
1208 248 96
1256 160 208
1160 96 176
1048 88 152
1016 176 232
1048 192 320
1096 240 472
1048 296 360
968 272 144
976 240 112
1008 208 -72
992 288 16
1000 296 56
1016 320 -24
1056 328 -96
1024 304 -56
1080 304 40
1080 304 104
1048 280 152
1016 264 88
1016 248 64
1184 248 80
944 264 64
976 240 192
928 256 56
928 288 40
960 304 -80
1064 304 -80
1056 296 0
1144 296 104
1120 296 48
1096 264 200
1016 216 168
976 176 160
1048 192 24
1104 192 -96
1080 200 -8
1008 248 -72
944 280 -160
1000 304 -184
1168 344 -112
1144 312 32
1152 264 136
1032 256 136
960 200 144
1016 176 168
1128 216 96
1000 224 -40
1096 184 32
1000 208 -104
936 240 -80
1032 272 -64
1048 176 144
984 160 -56
1104 248 128
1048 256 160
992 272 208
1016 216 216
1000 176 128
880 160 56
1104 160 72
1048 216 -16
984 264 -56
896 264 -144
1016 248 -48
984 240 -88
1232 312 112
1160 248 72
1008 264 136
952 208 144
960 224 40
872 256 -8
1088 232 -80
1048 232 -160
1024 224 -96
1032 264 -128
1136 264 -168
1120 160 280
1024 208 336
1000 264 480
968 280 424
1056 288 368
1072 280 320
1056 240 208
1056 176 216
960 288 152
936 408 128
1016 432 48
1008 376 24
968 312 40
920 288 -8
856 216 -72
1000 264 24
1272 320 32
1120 264 48
1112 288 80
1008 288 -8
952 224 64
984 264 96
1064 272 144
1032 312 -96
1168 288 32
1016 264 -80
872 328 -80
784 424 -144
816 528 -136
904 504 -40
1032 424 200
1072 416 88
1008 400 64
976 344 64
1056 288 48
1144 344 -80
1112 272 -80
1032 200 -24
928 192 24
880 208 -16
976 240 40
1128 296 80
1176 248 152
1120 232 176
968 216 48
896 232 -16
1064 264 88
1144 320 -40
1064 344 -208
1072 280 -56
1008 248 -8
944 224 8
984 224 16
1128 248 48
1064 216 120
1184 256 72
1056 280 112
952 256 128
1032 280 80
1192 368 8
952 368 -152
1064 232 56
1040 208 0
968 216 136
1056 200 96
1160 168 128

960 296 376
984 248 328
1032 232 168
992 256 168
1056 304 200
1056 320 280
1048 320 128
1024 272 232
1040 272 112
944 296 56
848 336 -96
864 456 -192
920 488 -168
912 408 -32
992 240 184
992 240 96
992 328 40
1040 448 296
1088 400 176
1200 384 -16
968 376 -224
1112 312 56
1016 296 -48
952 280 48
896 400 40
992 384 168
984 320 48
1064 304 48
984 312 0
1016 304 88
1056 344 80
1080 352 40
928 400 -296
1232 336 -40
1112 288 -24
960 280 -24
936 344 -88
976 288 48
952 336 -56
1112 336 136
1152 360 48
984 328 24
960 328 32
1128 384 24
1136 248 32
1040 264 -208
1048 272 -8
928 312 -56
928 312 -16
1056 312 88
1112 272 72
1000 216 -8
1192 248 64
1096 280 16
944 272 96
992 368 24
1184 432 32
944 288 -56
1040 136 0
952 160 -64
936 184 -32
976 224 0
1080 248 96
1096 184 104
1200 120 136
1112 224 56
1064 224 272
1032 240 440
1000 224 608
1008 312 560
984 344 184
1008 360 128
1024 368 80
1040 376 24
1040 392 -88
1048 288 -96
1080 232 -136
1040 224 -48
1064 280 56
1040 304 128
976 288 104
952 256 40
1000 248 32
1192 272 96
1072 240 104
1048 232 200
968 264 56
912 336 -72
976 352 -144
1120 368 -32
1024 328 24
1160 296 128
1120 248 104
1024 232 144
984 192 136
960 208 128
944 264 -32
1096 256 8
1096 264 -48
992 256 -184
952 264 -160
1032 296 -112
1144 352 -24
1200 320 160
1120 304 128
1064 264 64
992 224 88
1000 144 120
1048 144 72
1200 176 40
1088 208 16
960 248 -48
888 256 -64
1024 280 -48
1016 312 -88
1216 288 88
1200 296 8
1120 248 104
1056 216 144
1040 176 120
920 200 -80
1072 184 64
1032 232 -80
992 312 -96
1048 352 -208
1160 376 -120
1136 352 -56
1176 288 168
1096 272 64
1032 256 144
1048 264 184
928 312 24
992 296 -56
1008 272 -176
944 296 -144
976 296 -120
1184 288 -16
1104 232 288
992 304 280
1016 320 368
1072 304 360
1024 264 288
984 208 272
1000 312 56
1056 384 32
1072 376 104
1080 304 -16
992 296 160
888 336 152
904 280 64
1056 232 56
1040 232 24
1160 280 80
1120 304 -72
1040 224 168
1008 248 160
992 240 112
864 280 -32
952 240 -40
984 264 64
992 288 24
912 216 0
904 200 112
912 296 8
1152 272 208
1104 288 32
968 264 -96
1000 248 120
1040 264 160
848 280 -72
1088 232 -64
1024 264 -152
952 240 -64
944 216 32
984 224 72
968 272 80
1112 248 224
1024 240 72
936 232 88
1008 264 56
1128 328 -8
1048 336 -88
1024 272 -24
936 264 -16
936 336 -32
952 376 64
1072 296 64
1024 272 64
1088 264 136
1016 368 16
976 336 104
1120 376 96
1280 472 -16
1064 432 -104
1112 320 48
968 264 96
936 264 88
1064 248 48
1104 200 72
1048 136 160
1160 200 176
1088 368 104
1008 288 240
1096 272 480
1080 272 496
1032 304 176
1000 264 64
1024 312 72
1016 376 24
1024 384 16
1032 344 40
1016 320 -56
1072 272 -160
1040 256 -192
1016 280 -8
1032 232 184
1008 192 168
968 216 128
968 208 0
1080 280 120
1056 272 40
1056 264 112
1032 272 32
944 288 -24
928 280 -80
984 280 -144
1136 304 24
1176 288 56
1144 280 160
1072 264 152
1008 200 200
1008 184 192
1064 200 88
1096 176 24
1080 208 -8
1000 256 -80
928 288 -128
1008 304 -112
1136 352 -56
1216 328 96
1160 288 216
1008 248 184
896 184 136
960 144 168
1064 200 136
1144 192 72
1056 208 104
912 248 -80
896 304 -160
1104 296 -56

1056 424 72
992 392 128
1000 376 8
944 352 -8
872 352 -24
888 384 -72
928 472 -80
1040 504 -56
1008 464 48
992 408 64
928 328 -40
928 280 88
1024 264 80
1128 288 112
952 336 -24
1016 264 120
944 224 16
912 232 -96
992 232 -88
1064 224 8
1016 232 16
1216 240 216
1056 240 -24
1048 200 176
1040 184 160
1088 208 88
992 240 -72
1048 224 40
984 248 -72
976 344 -88
1008 376 -208
1136 384 -96
1120 344 -56
1104 296 16
1064 272 96
1032 256 128
1008 232 160
968 248 40
1096 224 48
1032 248 -24
1024 320 -104
1000 336 -184
1264 384 -120
1072 360 -96
1104 288 160
1056 272 112
976 208 216
984 160 192
984 232 8
1080 216 -72
1072 96 -336
1000 184 -136
992 264 -168
1232 272 16
1120 280 24
1120 256 192
1008 240 128
976 208 144
984 200 144
1104 240 72
1064 304 -128
1016 208 -48
984 240 -152
992 256 -168
1152 272 -32
1040 296 96
1104 352 320
1016 296 360
984 288 288
992 248 128
1104 240 168
936 288 -64
1000 272 56
952 272 8
936 296 -32
984 320 -64
1160 336 -16
976 320 32
1056 288 232
1016 272 240
1000 256 280
1024 232 240
1096 216 144
936 256 -40
1056 256 24
984 248 -144
928 240 -128
1000 272 -80
1112 320 56
1040 344 144
1048 336 184
968 328 144
960 312 168
1024 280 136
1184 264 136
992 208 -40
1008 184 -40
1000 240 -96
960 272 -96
984 280 -24
1040 320 32
1032 312 80
1088 272 200
984 264 72
976 176 112
1016 152 56
1088 216 16
1120 256 104
1040 280 -24
936 256 -88
896 264 -112
976 272 -208
1112 240 -136
1008 288 -128
1128 272 136
1088 224 136
1048 232 128
1040 192 128
1120 192 160
976 224 -32
1000 248 8
976 248 -152
968 328 -192
1024 320 -104
1128 360 -16
1112 360 112
1088 320 264
1008 304 240
1024 264 200
1024 224 128
936 216 -56
1008 192 -56
1024 208 -120
984 224 -88
984 240 -88
1112 232 56
1000 176 240
1056 64 464
1016 -8 432
1032 96 328
1040 160 224
1104 232 64
976 208 48
1016 160 40
992 224 104
928 184 344
920 232 192
952 328 192
1336 -1024 512
1080 -744 1360
792 -400 -552
888 -56 408
944 -48 -208
1136 208 360
952 344 144
992 312 136
1024 336 -72
952 24 48
984 24 -48
1144 248 192
1000 296 8
1104 288 248
976 248 160
976 208 168
1000 176 40
1104 184 40
968 176 -232
1080 152 -80
992 192 -200
952 240 -192
1032 296 -176
1128 328 -120
1224 320 -48
1136 280 72
1008 256 80
976 216 128
1032 216 136
912 296 -128
1072 264 -88
1056 272 -264
1040 248 -312
1064 272 -232
1248 336 -64
1192 272 56
1136 296 176
1056 248 208
1000 224 168
1000 224 64
984 256 -120
1048 240 -144
1104 192 -200
1040 176 -224
1008 224 -128
1048 248 -32
1144 336 -40
1120 304 96
1072 304 152
1016 288 168
1008 256 160
1024 240 112
992 280 40
992 288 -104
1088 16 -432
1064 360 56
960 256 8
992 312 72
1072 400 64
1080 344 104
1024 304 96
944 272 88
936 256 24
1008 232 40
1120 264 40
928 288 -80
984 312 -104
976 312 -240
984 288 -152
1048 128 -176
